Formatted Date,Temperature (C)
2007-04-22 21:00:00.000 +0200,10.51111111
2007-04-22 22:00:00.000 +0200,8.794444444
2007-04-22 23:00:00.000 +0200,5.966666667
2007-04-23 00:00:00.000 +0200,3.005555556
2007-04-23 01:00:00.000 +0200,4.0
2007-04-23 02:00:00.000 +0200,5.705555556
2007-04-23 03:00:00.000 +0200,0.711111111
2007-04-23 04:00:00.000 +0200,0.138888889
2007-04-23 05:00:00.000 +0200,1.4
2007-04-23 06:00:00.000 +0200,0.533333333
2007-04-23 07:00:00.000 +0200,4.8
2007-04-23 08:00:00.000 +0200,11.67222222
2007-04-23 09:00:00.000 +0200,13.96111111
2007-04-23 10:00:00.000 +0200,16.16111111
2007-04-23 11:00:00.000 +0200,17.66666667
2007-04-23 12:00:00.000 +0200,18.96111111
2007-04-23 13:00:00.000 +0200,20.07222222
2007-04-23 14:00:00.000 +0200,20.12222222
2007-04-23 15:00:00.000 +0200,21.22777778
2007-04-23 16:00:00.000 +0200,21.20555556
2007-04-23 17:00:00.000 +0200,21.24444444
2007-04-23 18:00:00.000 +0200,20.16111111
2007-04-23 19:00:00.000 +0200,17.98333333
2007-04-23 20:00:00.000 +0200,15.38888889
2007-04-23 21:00:00.000 +0200,9.166666667
2007-04-23 22:00:00.000 +0200,9.472222222
2007-04-23 23:00:00.000 +0200,6.961111111
2007-04-24 00:00:00.000 +0200,7.205555556
2007-04-24 01:00:00.000 +0200,4.588888889
2007-04-24 02:00:00.000 +0200,10.03333333
2007-04-24 03:00:00.000 +0200,4.083333333
2007-04-24 04:00:00.000 +0200,3.016666667
2007-04-24 05:00:00.000 +0200,4.838888889
2007-04-24 06:00:00.000 +0200,5.072222222
2007-04-24 07:00:00.000 +0200,9.9
2007-04-24 08:00:00.000 +0200,14.37777778
2007-04-24 09:00:00.000 +0200,14.14444444
2007-04-24 10:00:00.000 +0200,13.26111111
2007-04-24 11:00:00.000 +0200,14.18888889
2007-04-24 12:00:00.000 +0200,16.57222222
2007-04-24 13:00:00.000 +0200,21.32222222
2007-04-24 14:00:00.000 +0200,22.11111111
2007-04-24 15:00:00.000 +0200,22.82222222
2007-04-24 16:00:00.000 +0200,22.19444444
2007-04-24 17:00:00.000 +0200,22.36111111
2007-04-24 18:00:00.000 +0200,19.02222222
2007-04-24 19:00:00.000 +0200,17.15
2007-04-24 20:00:00.000 +0200,17.29444444
2007-04-24 21:00:00.000 +0200,15.96111111
2007-04-24 22:00:00.000 +0200,14.83333333
2007-04-24 23:00:00.000 +0200,13.91666667
2007-04-25 00:00:00.000 +0200,12.65555556
2007-04-25 01:00:00.000 +0200,11.47777778
2007-04-25 02:00:00.000 +0200,9.977777778
2007-04-25 03:00:00.000 +0200,7.827777778
2007-04-25 04:00:00.000 +0200,7.755555556
2007-04-25 05:00:00.000 +0200,8.261111111
2007-04-25 06:00:00.000 +0200,6.25
2007-04-25 07:00:00.000 +0200,9.933333333
2007-04-25 08:00:00.000 +0200,12.15
2007-04-25 09:00:00.000 +0200,12.93333333
2007-04-25 10:00:00.000 +0200,13.98888889
2007-04-25 11:00:00.000 +0200,13.63333333
2007-04-25 12:00:00.000 +0200,12.97777778
2007-04-25 13:00:00.000 +0200,16.28888889
2007-04-25 14:00:00.000 +0200,17.34444444
2007-04-25 15:00:00.000 +0200,17.86666667
2007-04-25 16:00:00.000 +0200,17.86666667
2007-04-25 17:00:00.000 +0200,16.58888889
2007-04-25 18:00:00.000 +0200,15.12777778
2007-04-25 19:00:00.000 +0200,14.16111111
2007-04-25 20:00:00.000 +0200,14.15555556
2007-04-25 21:00:00.000 +0200,12.75
2007-04-25 22:00:00.000 +0200,11.63888889
2007-04-25 23:00:00.000 +0200,10.86111111
2007-04-26 00:00:00.000 +0200,12.47777778
2007-04-26 01:00:00.000 +0200,12.12222222
2007-04-26 02:00:00.000 +0200,8.694444444
2007-04-26 03:00:00.000 +0200,7.761111111
2007-04-26 04:00:00.000 +0200,6.688888889
2007-04-26 05:00:00.000 +0200,7.883333333
2007-04-26 06:00:00.000 +0200,5.122222222
2007-04-26 07:00:00.000 +0200,7.85
2007-04-26 08:00:00.000 +0200,13.62777778
2007-04-26 09:00:00.000 +0200,16.11111111
2007-04-26 10:00:00.000 +0200,17.33888889
2007-04-26 11:00:00.000 +0200,19.05555556
2007-04-26 12:00:00.000 +0200,19.05
2007-04-26 13:00:00.000 +0200,21.18333333
2007-04-26 14:00:00.000 +0200,22.08888889
2007-04-26 15:00:00.000 +0200,22.33888889
2007-04-26 16:00:00.000 +0200,22.33333333
2007-04-26 17:00:00.000 +0200,22.16111111
2007-04-26 18:00:00.000 +0200,19.03888889
2007-04-26 19:00:00.000 +0200,14.34444444
2007-04-26 20:00:00.000 +0200,13.62222222
2007-04-26 21:00:00.000 +0200,12.35
2007-04-26 22:00:00.000 +0200,11.28888889
2007-04-26 23:00:00.000 +0200,10.65555556
2007-04-27 00:00:00.000 +0200,9.594444444
2007-04-27 01:00:00.000 +0200,9.488888889
2007-04-27 02:00:00.000 +0200,7.705555556
2007-04-27 03:00:00.000 +0200,6.822222222
2007-04-27 04:00:00.000 +0200,7.25
2007-04-27 05:00:00.000 +0200,6.144444444
2007-04-27 06:00:00.000 +0200,6.227777778
2007-04-27 07:00:00.000 +0200,8.916666667
2007-04-27 08:00:00.000 +0200,12.48888889
2007-04-27 09:00:00.000 +0200,15.12777778
2007-04-27 10:00:00.000 +0200,19.00555556
2007-04-27 11:00:00.000 +0200,20.04444444
2007-04-27 12:00:00.000 +0200,21.18888889
2007-04-27 13:00:00.000 +0200,22.31666667
2007-04-27 14:00:00.000 +0200,22.17777778
2007-04-27 15:00:00.000 +0200,22.82777778
2007-04-27 16:00:00.000 +0200,22.82777778
2007-04-27 17:00:00.000 +0200,22.37777778
2007-04-27 18:00:00.000 +0200,22.3
2007-04-27 19:00:00.000 +0200,21.11111111
2007-04-27 20:00:00.000 +0200,14.92777778
2007-04-27 21:00:00.000 +0200,12.91666667
2007-04-27 22:00:00.000 +0200,11.81666667
2007-04-27 23:00:00.000 +0200,10.39444444
2007-04-28 00:00:00.000 +0200,9.088888889
2007-04-28 01:00:00.000 +0200,7.977777778
2007-04-28 02:00:00.000 +0200,11.64444444
2007-04-28 03:00:00.000 +0200,7.933333333
2007-04-28 04:00:00.000 +0200,7.355555556
2007-04-28 05:00:00.000 +0200,9.566666667
2007-04-28 06:00:00.000 +0200,8.055555556
2007-04-28 07:00:00.000 +0200,11.28888889
2007-04-28 08:00:00.000 +0200,16.09444444
2007-04-28 09:00:00.000 +0200,19.95
2007-04-28 10:00:00.000 +0200,22.12222222
2007-04-28 11:00:00.000 +0200,23.55555556
2007-04-28 12:00:00.000 +0200,23.76111111
2007-04-28 13:00:00.000 +0200,23.93888889
2007-04-28 14:00:00.000 +0200,24.10555556
2007-04-28 15:00:00.000 +0200,23.51111111
2007-04-28 16:00:00.000 +0200,23.00555556
2007-04-28 17:00:00.000 +0200,22.68888889
2007-04-28 18:00:00.000 +0200,21.40555556
2007-04-28 19:00:00.000 +0200,19.27777778
2007-04-28 20:00:00.000 +0200,16.22222222
2007-04-28 21:00:00.000 +0200,14.28888889
2007-04-28 22:00:00.000 +0200,14.03888889
2007-04-28 23:00:00.000 +0200,12.50555556
2007-04-29 00:00:00.000 +0200,11.31111111
2007-04-29 01:00:00.000 +0200,11.24444444
2007-04-29 02:00:00.000 +0200,10.57777778
2007-04-29 03:00:00.000 +0200,12.15
2007-04-29 04:00:00.000 +0200,12.07777778
2007-04-29 05:00:00.000 +0200,11.3
2007-04-29 06:00:00.000 +0200,10.96666667
2007-04-29 07:00:00.000 +0200,12.58888889
2007-04-29 08:00:00.000 +0200,16.91666667
2007-04-29 09:00:00.000 +0200,20.97222222
2007-04-29 10:00:00.000 +0200,22.73333333
2007-04-29 11:00:00.000 +0200,23.90555556
2007-04-29 12:00:00.000 +0200,25.09444444
2007-04-29 13:00:00.000 +0200,24.95
2007-04-29 14:00:00.000 +0200,24.97222222
2007-04-29 15:00:00.000 +0200,24.0
2007-04-29 16:00:00.000 +0200,22.28333333
2007-04-29 17:00:00.000 +0200,21.38333333
2007-04-29 18:00:00.000 +0200,18.92222222
2007-04-29 19:00:00.000 +0200,17.27777778
2007-04-29 20:00:00.000 +0200,14.43888889
2007-04-29 21:00:00.000 +0200,12.86111111
2007-04-29 22:00:00.000 +0200,13.26111111
2007-04-29 23:00:00.000 +0200,12.25
2007-04-30 00:00:00.000 +0200,11.01666667
2007-04-30 01:00:00.000 +0200,9.933333333
2007-04-30 02:00:00.000 +0200,6.383333333
2007-04-30 03:00:00.000 +0200,8.816666667
2007-04-30 04:00:00.000 +0200,7.805555556
2007-04-30 05:00:00.000 +0200,7.277777778
2007-04-30 06:00:00.000 +0200,7.716666667
2007-04-30 07:00:00.000 +0200,9.844444444
2007-04-30 08:00:00.000 +0200,11.13333333
2007-04-30 09:00:00.000 +0200,12.82222222
2007-04-30 10:00:00.000 +0200,15.04444444
2007-04-30 11:00:00.000 +0200,17.01666667
2007-04-30 12:00:00.000 +0200,17.77777778
2007-04-30 13:00:00.000 +0200,18.81666667
2007-04-30 14:00:00.000 +0200,19.07222222
2007-04-30 15:00:00.000 +0200,18.98333333
2007-04-30 16:00:00.000 +0200,17.93888889
2007-04-30 17:00:00.000 +0200,18.11666667
2007-04-30 18:00:00.000 +0200,18.93333333
2007-04-30 19:00:00.000 +0200,16.31666667
2007-04-30 20:00:00.000 +0200,13.58888889
2007-04-30 21:00:00.000 +0200,10.39444444
2007-04-30 22:00:00.000 +0200,8.616666667
2007-04-30 23:00:00.000 +0200,7.655555556
2007-05-01 00:00:00.000 +0200,7.405555556
2007-05-01 01:00:00.000 +0200,6.761111111
2007-05-01 02:00:00.000 +0200,5.861111111
2007-05-01 03:00:00.000 +0200,6.411111111
2007-05-01 04:00:00.000 +0200,5.327777778
2007-05-01 05:00:00.000 +0200,4.816666667
2007-05-01 06:00:00.000 +0200,3.8
2007-05-01 07:00:00.000 +0200,8.688888889
2007-05-01 08:00:00.000 +0200,9.55
2007-05-01 09:00:00.000 +0200,12.75555556
2007-05-01 10:00:00.000 +0200,14.95
2007-05-01 11:00:00.000 +0200,16.11111111
2007-05-01 12:00:00.000 +0200,16.22777778
2007-05-01 13:00:00.000 +0200,17.15
2007-05-01 14:00:00.000 +0200,17.41666667
2007-05-01 15:00:00.000 +0200,17.28888889
2007-05-01 16:00:00.000 +0200,17.21111111
2007-05-01 17:00:00.000 +0200,16.37222222
2007-05-01 18:00:00.000 +0200,14.06666667
2007-05-01 19:00:00.000 +0200,12.42222222
2007-05-01 20:00:00.000 +0200,11.34444444
2007-05-01 21:00:00.000 +0200,9.394444444
2007-05-01 22:00:00.000 +0200,7.755555556
2007-05-01 23:00:00.000 +0200,6.727777778
2007-05-02 00:00:00.000 +0200,7.083333333
2007-05-02 01:00:00.000 +0200,6.038888889
2007-05-02 02:00:00.000 +0200,6.633333333
2007-05-02 03:00:00.000 +0200,3.772222222
2007-05-02 04:00:00.000 +0200,1.666666667
2007-05-02 05:00:00.000 +0200,1.361111111
2007-05-02 06:00:00.000 +0200,2.061111111
2007-05-02 07:00:00.000 +0200,3.8
2007-05-02 08:00:00.000 +0200,7.172222222
2007-05-02 09:00:00.000 +0200,8.955555556
2007-05-02 10:00:00.000 +0200,11.12777778
2007-05-02 11:00:00.000 +0200,12.86111111
2007-05-02 12:00:00.000 +0200,12.83888889
2007-05-02 13:00:00.000 +0200,14.97222222
2007-05-02 14:00:00.000 +0200,15.13888889
2007-05-02 15:00:00.000 +0200,16.15555556
2007-05-02 16:00:00.000 +0200,16.17777778
2007-05-02 17:00:00.000 +0200,16.26666667
2007-05-02 18:00:00.000 +0200,15.15555556
2007-05-02 19:00:00.000 +0200,13.02777778
2007-05-02 20:00:00.000 +0200,11.41111111
2007-05-02 21:00:00.000 +0200,9.95
2007-05-02 22:00:00.000 +0200,9.333333333
2007-05-02 23:00:00.000 +0200,9.161111111
2007-05-03 00:00:00.000 +0200,8.638888889
2007-05-03 01:00:00.000 +0200,8.077777778
2007-05-03 02:00:00.000 +0200,10.78888889
2007-05-03 03:00:00.000 +0200,7.083333333
2007-05-03 04:00:00.000 +0200,4.005555556
2007-05-03 05:00:00.000 +0200,5.894444444
2007-05-03 06:00:00.000 +0200,7.127777778
2007-05-03 07:00:00.000 +0200,8.866666667
2007-05-03 08:00:00.000 +0200,10.11666667
2007-05-03 09:00:00.000 +0200,12.33333333
2007-05-03 10:00:00.000 +0200,14.97222222
2007-05-03 11:00:00.000 +0200,17.71111111
2007-05-03 12:00:00.000 +0200,17.93333333
2007-05-03 13:00:00.000 +0200,18.97777778
2007-05-03 14:00:00.000 +0200,20.08888889
2007-05-03 15:00:00.000 +0200,21.03333333
2007-05-03 16:00:00.000 +0200,20.06111111
2007-05-03 17:00:00.000 +0200,20.14444444
2007-05-03 18:00:00.000 +0200,18.97777778
2007-05-03 19:00:00.000 +0200,17.82222222
2007-05-03 20:00:00.000 +0200,17.81666667
2007-05-03 21:00:00.000 +0200,17.17222222
2007-05-03 22:00:00.000 +0200,15.53333333
2007-05-03 23:00:00.000 +0200,14.61666667
2007-05-04 00:00:00.000 +0200,13.86666667
2007-05-04 01:00:00.000 +0200,12.85
2007-05-04 02:00:00.000 +0200,13.38333333
2007-05-04 03:00:00.000 +0200,11.73333333
2007-05-04 04:00:00.000 +0200,11.64444444
2007-05-04 05:00:00.000 +0200,11.37222222
2007-05-04 06:00:00.000 +0200,11.18333333
2007-05-04 07:00:00.000 +0200,11.20555556
2007-05-04 08:00:00.000 +0200,12.85555556
2007-05-04 09:00:00.000 +0200,12.88888889
2007-05-04 10:00:00.000 +0200,17.07222222
2007-05-04 11:00:00.000 +0200,18.01111111
2007-05-04 12:00:00.000 +0200,19.94444444
2007-05-04 13:00:00.000 +0200,20.01666667
2007-05-04 14:00:00.000 +0200,20.16666667
2007-05-04 15:00:00.000 +0200,20.09444444
2007-05-04 16:00:00.000 +0200,20.09444444
2007-05-04 17:00:00.000 +0200,19.2
2007-05-04 18:00:00.000 +0200,15.36666667
2007-05-04 19:00:00.000 +0200,16.25
2007-05-04 20:00:00.000 +0200,14.37222222
2007-05-04 21:00:00.000 +0200,14.00555556
2007-05-04 22:00:00.000 +0200,13.98333333
2007-05-04 23:00:00.000 +0200,14.11666667
2007-05-05 00:00:00.000 +0200,13.91111111
2007-05-05 01:00:00.000 +0200,13.4
2007-05-05 02:00:00.000 +0200,14.76111111
2007-05-05 03:00:00.000 +0200,13.37777778
2007-05-05 04:00:00.000 +0200,13.31111111
2007-05-05 05:00:00.000 +0200,13.42777778
2007-05-05 06:00:00.000 +0200,13.31111111
2007-05-05 07:00:00.000 +0200,13.81666667
2007-05-05 08:00:00.000 +0200,16.0
2007-05-05 09:00:00.000 +0200,17.68333333
2007-05-05 10:00:00.000 +0200,19.87777778
2007-05-05 11:00:00.000 +0200,22.0
2007-05-05 12:00:00.000 +0200,22.77777778
2007-05-05 13:00:00.000 +0200,24.88333333
2007-05-05 14:00:00.000 +0200,24.91666667
2007-05-05 15:00:00.000 +0200,25.85
2007-05-05 16:00:00.000 +0200,25.87222222
2007-05-05 17:00:00.000 +0200,25.60555556
2007-05-05 18:00:00.000 +0200,23.46666667
2007-05-05 19:00:00.000 +0200,22.33333333
2007-05-05 20:00:00.000 +0200,19.4
2007-05-05 21:00:00.000 +0200,19.77222222
2007-05-05 22:00:00.000 +0200,17.12222222
2007-05-05 23:00:00.000 +0200,15.83888889
2007-05-06 00:00:00.000 +0200,15.52777778
2007-05-06 01:00:00.000 +0200,15.47777778
2007-05-06 02:00:00.000 +0200,13.32222222
2007-05-06 03:00:00.000 +0200,14.41666667
2007-05-06 04:00:00.000 +0200,14.95
2007-05-06 05:00:00.000 +0200,15.05555556
2007-05-06 06:00:00.000 +0200,14.95
2007-05-06 07:00:00.000 +0200,15.0
2007-05-06 08:00:00.000 +0200,16.06111111
2007-05-06 09:00:00.000 +0200,17.17222222
2007-05-06 10:00:00.000 +0200,17.75
2007-05-06 11:00:00.000 +0200,17.98888889
2007-05-06 12:00:00.000 +0200,17.82777778
2007-05-06 13:00:00.000 +0200,16.28888889
2007-05-06 14:00:00.000 +0200,16.45
2007-05-06 15:00:00.000 +0200,15.63333333
2007-05-06 16:00:00.000 +0200,13.93888889
2007-05-06 17:00:00.000 +0200,13.36111111
2007-05-06 18:00:00.000 +0200,13.93888889
2007-05-06 19:00:00.000 +0200,12.92777778
2007-05-06 20:00:00.000 +0200,13.11111111
2007-05-06 21:00:00.000 +0200,12.82777778
2007-05-06 22:00:00.000 +0200,13.36111111
2007-05-06 23:00:00.000 +0200,13.34444444
2007-05-07 00:00:00.000 +0200,13.36111111
2007-05-07 01:00:00.000 +0200,12.82777778
2007-05-07 02:00:00.000 +0200,11.59444444
2007-05-07 03:00:00.000 +0200,12.35
2007-05-07 04:00:00.000 +0200,11.76666667
2007-05-07 05:00:00.000 +0200,12.87222222
2007-05-07 06:00:00.000 +0200,12.77777778
2007-05-07 07:00:00.000 +0200,12.77777778
2007-05-07 08:00:00.000 +0200,12.97777778
2007-05-07 09:00:00.000 +0200,14.03888889
2007-05-07 10:00:00.000 +0200,16.18888889
2007-05-07 11:00:00.000 +0200,17.14444444
2007-05-07 12:00:00.000 +0200,17.87777778
2007-05-07 13:00:00.000 +0200,20.05
2007-05-07 14:00:00.000 +0200,19.94444444
2007-05-07 15:00:00.000 +0200,21.16111111
2007-05-07 16:00:00.000 +0200,22.25
2007-05-07 17:00:00.000 +0200,21.11111111
2007-05-07 18:00:00.000 +0200,21.16111111
2007-05-07 19:00:00.000 +0200,17.87777778
2007-05-07 20:00:00.000 +0200,16.55555556
2007-05-07 21:00:00.000 +0200,15.0
2007-05-07 22:00:00.000 +0200,14.95
2007-05-07 23:00:00.000 +0200,12.27222222
2007-05-08 00:00:00.000 +0200,12.4
2007-05-08 01:00:00.000 +0200,11.28888889
2007-05-08 02:00:00.000 +0200,12.80555556
2007-05-08 03:00:00.000 +0200,11.76666667
2007-05-08 04:00:00.000 +0200,12.36111111
2007-05-08 05:00:00.000 +0200,11.60555556
2007-05-08 06:00:00.000 +0200,12.25
2007-05-08 07:00:00.000 +0200,14.88888889
2007-05-08 08:00:00.000 +0200,17.57777778
2007-05-08 09:00:00.000 +0200,18.86111111
2007-05-08 10:00:00.000 +0200,21.06111111
2007-05-08 11:00:00.000 +0200,21.08888889
2007-05-08 12:00:00.000 +0200,22.28888889
2007-05-08 13:00:00.000 +0200,22.35555556
2007-05-08 14:00:00.000 +0200,22.26111111
2007-05-08 15:00:00.000 +0200,21.21666667
2007-05-08 16:00:00.000 +0200,20.24444444
2007-05-08 17:00:00.000 +0200,22.1
2007-05-08 18:00:00.000 +0200,20.06666667
2007-05-08 19:00:00.000 +0200,18.95555556
2007-05-08 20:00:00.000 +0200,15.65
2007-05-08 21:00:00.000 +0200,14.1
2007-05-08 22:00:00.000 +0200,13.45555556
2007-05-08 23:00:00.000 +0200,12.77222222
2007-05-09 00:00:00.000 +0200,13.35555556
2007-05-09 01:00:00.000 +0200,12.77777778
2007-05-09 02:00:00.000 +0200,11.53333333
2007-05-09 03:00:00.000 +0200,12.26666667
2007-05-09 04:00:00.000 +0200,12.22222222
2007-05-09 05:00:00.000 +0200,11.83333333
2007-05-09 06:00:00.000 +0200,12.22222222
2007-05-09 07:00:00.000 +0200,12.77777778
2007-05-09 08:00:00.000 +0200,13.91666667
2007-05-09 09:00:00.000 +0200,16.16111111
2007-05-09 10:00:00.000 +0200,16.20555556
2007-05-09 11:00:00.000 +0200,17.36111111
2007-05-09 12:00:00.000 +0200,17.84444444
2007-05-09 13:00:00.000 +0200,16.25
2007-05-09 14:00:00.000 +0200,14.63888889
2007-05-09 15:00:00.000 +0200,15.08888889
2007-05-09 16:00:00.000 +0200,16.11111111
2007-05-09 17:00:00.000 +0200,16.26111111
2007-05-09 18:00:00.000 +0200,16.11111111
2007-05-09 19:00:00.000 +0200,16.06111111
2007-05-09 20:00:00.000 +0200,13.30555556
2007-05-09 21:00:00.000 +0200,11.32222222
2007-05-09 22:00:00.000 +0200,10.69444444
2007-05-09 23:00:00.000 +0200,11.43888889
2007-05-10 00:00:00.000 +0200,10.60555556
2007-05-10 01:00:00.000 +0200,11.13888889
2007-05-10 02:00:00.000 +0200,12.33888889
2007-05-10 03:00:00.000 +0200,10.62777778
2007-05-10 04:00:00.000 +0200,11.13888889
2007-05-10 05:00:00.000 +0200,11.37222222
2007-05-10 06:00:00.000 +0200,12.17777778
2007-05-10 07:00:00.000 +0200,12.25
2007-05-10 08:00:00.000 +0200,12.98333333
2007-05-10 09:00:00.000 +0200,14.98333333
2007-05-10 10:00:00.000 +0200,17.17777778
2007-05-10 11:00:00.000 +0200,17.93888889
2007-05-10 12:00:00.000 +0200,19.99444444
2007-05-10 13:00:00.000 +0200,21.10555556
2007-05-10 14:00:00.000 +0200,21.2
2007-05-10 15:00:00.000 +0200,22.26666667
2007-05-10 16:00:00.000 +0200,22.31111111
2007-05-10 17:00:00.000 +0200,22.32222222
2007-05-10 18:00:00.000 +0200,21.31111111
2007-05-10 19:00:00.000 +0200,19.21111111
2007-05-10 20:00:00.000 +0200,17.79444444
2007-05-10 21:00:00.000 +0200,16.18333333
2007-05-10 22:00:00.000 +0200,14.51111111
2007-05-10 23:00:00.000 +0200,13.96666667
2007-05-11 00:00:00.000 +0200,12.89444444
2007-05-11 01:00:00.000 +0200,12.89444444
2007-05-11 02:00:00.000 +0200,15.41111111
2007-05-11 03:00:00.000 +0200,11.73888889
2007-05-11 04:00:00.000 +0200,10.69444444
2007-05-11 05:00:00.000 +0200,10.88888889
2007-05-11 06:00:00.000 +0200,12.2
2007-05-11 07:00:00.000 +0200,13.84444444
2007-05-11 08:00:00.000 +0200,17.30555556
2007-05-11 09:00:00.000 +0200,17.98888889
2007-05-11 10:00:00.000 +0200,22.31666667
2007-05-11 11:00:00.000 +0200,23.86666667
2007-05-11 12:00:00.000 +0200,24.56111111
2007-05-11 13:00:00.000 +0200,26.20555556
2007-05-11 14:00:00.000 +0200,27.16666667
2007-05-11 15:00:00.000 +0200,27.40555556
2007-05-11 16:00:00.000 +0200,27.33333333
2007-05-11 17:00:00.000 +0200,26.4
2007-05-11 18:00:00.000 +0200,25.25
2007-05-11 19:00:00.000 +0200,24.16111111
2007-05-11 20:00:00.000 +0200,22.12777778
2007-05-11 21:00:00.000 +0200,19.11666667
2007-05-11 22:00:00.000 +0200,18.07222222
2007-05-11 23:00:00.000 +0200,18.02222222
2007-05-12 00:00:00.000 +0200,17.43333333
2007-05-12 01:00:00.000 +0200,16.41666667
2007-05-12 02:00:00.000 +0200,12.17777778
2007-05-12 03:00:00.000 +0200,15.20555556
2007-05-12 04:00:00.000 +0200,15.18333333
2007-05-12 05:00:00.000 +0200,13.97222222
2007-05-12 06:00:00.000 +0200,15.16111111
2007-05-12 07:00:00.000 +0200,15.67222222
2007-05-12 08:00:00.000 +0200,17.35
2007-05-12 09:00:00.000 +0200,18.76666667
2007-05-12 10:00:00.000 +0200,19.76666667
2007-05-12 11:00:00.000 +0200,19.02777778
2007-05-12 12:00:00.000 +0200,19.81111111
2007-05-12 13:00:00.000 +0200,19.78888889
2007-05-12 14:00:00.000 +0200,19.17222222
2007-05-12 15:00:00.000 +0200,20.11666667
2007-05-12 16:00:00.000 +0200,21.16111111
2007-05-12 17:00:00.000 +0200,22.10555556
2007-05-12 18:00:00.000 +0200,22.17777778
2007-05-12 19:00:00.000 +0200,21.11111111
2007-05-12 20:00:00.000 +0200,17.73333333
2007-05-12 21:00:00.000 +0200,13.97777778
2007-05-12 22:00:00.000 +0200,13.93333333
2007-05-12 23:00:00.000 +0200,13.59444444
2007-05-13 00:00:00.000 +0200,11.71111111
2007-05-13 01:00:00.000 +0200,10.6
2007-05-13 02:00:00.000 +0200,14.53333333
2007-05-13 03:00:00.000 +0200,10.53333333
2007-05-13 04:00:00.000 +0200,10.53333333
2007-05-13 05:00:00.000 +0200,9.905555556
2007-05-13 06:00:00.000 +0200,11.07222222
2007-05-13 07:00:00.000 +0200,14.89444444
2007-05-13 08:00:00.000 +0200,19.68333333
2007-05-13 09:00:00.000 +0200,21.13888889
2007-05-13 10:00:00.000 +0200,22.8
2007-05-13 11:00:00.000 +0200,24.01666667
2007-05-13 12:00:00.000 +0200,25.11666667
2007-05-13 13:00:00.000 +0200,26.20555556
2007-05-13 14:00:00.000 +0200,26.32222222
2007-05-13 15:00:00.000 +0200,26.3
2007-05-13 16:00:00.000 +0200,27.28888889
2007-05-13 17:00:00.000 +0200,27.37777778
2007-05-13 18:00:00.000 +0200,26.25
2007-05-13 19:00:00.000 +0200,24.06666667
2007-05-13 20:00:00.000 +0200,21.65
2007-05-13 21:00:00.000 +0200,20.02222222
2007-05-13 22:00:00.000 +0200,20.34444444
2007-05-13 23:00:00.000 +0200,19.8
2007-05-14 00:00:00.000 +0200,19.21666667
2007-05-14 01:00:00.000 +0200,16.03888889
2007-05-14 02:00:00.000 +0200,15.71111111
2007-05-14 03:00:00.000 +0200,14.32777778
2007-05-14 04:00:00.000 +0200,14.28333333
2007-05-14 05:00:00.000 +0200,14.45
2007-05-14 06:00:00.000 +0200,14.45
2007-05-14 07:00:00.000 +0200,17.13333333
2007-05-14 08:00:00.000 +0200,20.0
2007-05-14 09:00:00.000 +0200,21.33888889
2007-05-14 10:00:00.000 +0200,24.14444444
2007-05-14 11:00:00.000 +0200,26.25
2007-05-14 12:00:00.000 +0200,27.40555556
2007-05-14 13:00:00.000 +0200,28.00555556
2007-05-14 14:00:00.000 +0200,28.18333333
2007-05-14 15:00:00.000 +0200,28.05555556
2007-05-14 16:00:00.000 +0200,28.05555556
2007-05-14 17:00:00.000 +0200,28.25555556
2007-05-14 18:00:00.000 +0200,27.47222222
2007-05-14 19:00:00.000 +0200,25.29444444
2007-05-14 20:00:00.000 +0200,23.01111111
2007-05-14 21:00:00.000 +0200,20.36666667
2007-05-14 22:00:00.000 +0200,19.18888889
2007-05-14 23:00:00.000 +0200,19.90555556
2007-05-15 00:00:00.000 +0200,18.31111111
2007-05-15 01:00:00.000 +0200,16.69444444
2007-05-15 02:00:00.000 +0200,15.25
2007-05-15 03:00:00.000 +0200,17.62222222
2007-05-15 04:00:00.000 +0200,17.57777778
2007-05-15 05:00:00.000 +0200,14.76111111
2007-05-15 06:00:00.000 +0200,17.53333333
2007-05-15 07:00:00.000 +0200,19.8
2007-05-15 08:00:00.000 +0200,21.30555556
2007-05-15 09:00:00.000 +0200,24.02777778
2007-05-15 10:00:00.000 +0200,26.22777778
2007-05-15 11:00:00.000 +0200,27.3
2007-05-15 12:00:00.000 +0200,28.93333333
2007-05-15 13:00:00.000 +0200,28.96111111
2007-05-15 14:00:00.000 +0200,29.07222222
2007-05-15 15:00:00.000 +0200,29.07222222
2007-05-15 16:00:00.000 +0200,29.07222222
2007-05-15 17:00:00.000 +0200,29.14444444
2007-05-15 18:00:00.000 +0200,26.99444444
2007-05-15 19:00:00.000 +0200,17.73333333
2007-05-15 20:00:00.000 +0200,17.42222222
2007-05-15 21:00:00.000 +0200,16.04444444
2007-05-15 22:00:00.000 +0200,15.02777778
2007-05-15 23:00:00.000 +0200,15.22777778
2007-05-16 00:00:00.000 +0200,14.44444444
2007-05-16 01:00:00.000 +0200,14.97777778
2007-05-16 02:00:00.000 +0200,11.40555556
2007-05-16 03:00:00.000 +0200,14.30555556
2007-05-16 04:00:00.000 +0200,13.75
2007-05-16 05:00:00.000 +0200,12.85
2007-05-16 06:00:00.000 +0200,12.2
2007-05-16 07:00:00.000 +0200,12.75555556
2007-05-16 08:00:00.000 +0200,14.68888889
2007-05-16 09:00:00.000 +0200,14.98333333
